country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Andorra,AND,Europe,76177,cases,5,2020-11,,5
Andorra,AND,Europe,76177,cases,108,2020-12,148.3387374,113
Andorra,AND,Europe,76177,cases,221,2020-13,431.8888903,334
Andorra,AND,Europe,76177,cases,167,2020-14,509.3400895,501
Andorra,AND,Europe,76177,cases,137,2020-15,399.0705856,638
Andorra,AND,Europe,76177,deaths,0,2020-11,,0
Andorra,AND,Europe,76177,deaths,0,2020-12,0,0
Andorra,AND,Europe,76177,deaths,6,2020-13,78.76393137,6
Andorra,AND,Europe,76177,deaths,12,2020-14,236.2917941,18
Andorra,AND,Europe,76177,deaths,11,2020-15,301.9284036,29
Angola,AGO,Africa,32866268,cases,2,2020-12,,2
Angola,AGO,Africa,32866268,cases,5,2020-13,0.021298433,7
Angola,AGO,Africa,32866268,cases,7,2020-14,0.036511599,14
Angola,AGO,Africa,32866268,cases,5,2020-15,0.036511599,19
Angola,AGO,Africa,32866268,deaths,0,2020-12,,0
Angola,AGO,Africa,32866268,deaths,2,2020-13,0.060852665,2
Angola,AGO,Africa,32866268,deaths,0,2020-14,0.060852665,2
Angola,AGO,Africa,32866268,deaths,0,2020-15,0,2
Argentina,ARG,America,45195777,cases,12,2020-10,,12
Argentina,ARG,America,45195777,cases,44,2020-11,0.123905382,56
Argentina,ARG,America,45195777,cases,210,2020-12,0.56199941,266
Argentina,ARG,America,45195777,cases,554,2020-13,1.690423422,820
Argentina,ARG,America,45195777,cases,734,2020-14,2.849823779,1554
Argentina,ARG,America,45195777,cases,649,2020-15,3.060020409,2203
Argentina,ARG,America,45195777,deaths,1,2020-10,,1
Argentina,ARG,America,45195777,deaths,1,2020-11,0.044251922,2
Argentina,ARG,America,45195777,deaths,2,2020-12,0.066377883,4
Argentina,ARG,America,45195777,deaths,16,2020-13,0.398267298,20
Argentina,ARG,America,45195777,deaths,26,2020-14,0.929290363,46
Argentina,ARG,America,45195777,deaths,49,2020-15,1.659447076,95
Australia,AUS,Oceania,25499881,cases,0,2020-01,,0
Australia,AUS,Oceania,25499881,cases,0,2020-02,0,0
Australia,AUS,Oceania,25499881,cases,0,2020-03,0,0
Australia,AUS,Oceania,25499881,cases,4,2020-04,0.015686348,4
Australia,AUS,Oceania,25499881,cases,7,2020-05,0.043137456,11
Australia,AUS,Oceania,25499881,cases,3,2020-06,0.039215869,14
Australia,AUS,Oceania,25499881,cases,1,2020-07,0.015686348,15
Australia,AUS,Oceania,25499881,cases,7,2020-08,0.031372695,22
Australia,AUS,Oceania,25499881,cases,7,2020-09,0.054902217,29
Australia,AUS,Oceania,25499881,cases,51,2020-10,0.227452042,80
Australia,AUS,Oceania,25499881,cases,218,2020-11,1.054906884,298
Australia,AUS,Oceania,25499881,cases,1411,2020-12,6.388265106,1709
Australia,AUS,Oceania,25499881,cases,2384,2020-13,14.88242239,4093
Australia,AUS,Oceania,25499881,cases,1651,2020-14,15.82360326,5744
Australia,AUS,Oceania,25499881,cases,578,2020-15,8.741217263,6322
Australia,AUS,Oceania,25499881,deaths,0,2020-01,,0
Australia,AUS,Oceania,25499881,deaths,0,2020-02,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-03,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-04,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-05,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-06,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-07,0,0
Australia,AUS,Oceania,25499881,deaths,0,2020-08,0,0
Australia,AUS,Oceania,25499881,deaths,1,2020-09,0.039215869,1
Australia,AUS,Oceania,25499881,deaths,2,2020-10,0.117647608,3
Australia,AUS,Oceania,25499881,deaths,2,2020-11,0.156863477,5
Australia,AUS,Oceania,25499881,deaths,2,2020-12,0.156863477,7
Australia,AUS,Oceania,25499881,deaths,9,2020-13,0.431374562,16
Australia,AUS,Oceania,25499881,deaths,20,2020-14,1.137260209,36
Australia,AUS,Oceania,25499881,deaths,25,2020-15,1.764714118,61
Austria,AUT,Europe,8901064,cases,0,2020-01,,0
Austria,AUT,Europe,8901064,cases,0,2020-02,0,0
Austria,AUT,Europe,8901064,cases,0,2020-03,0,0
Austria,AUT,Europe,8901064,cases,0,2020-04,0,0
Austria,AUT,Europe,8901064,cases,0,2020-05,0,0
Austria,AUT,Europe,8901064,cases,0,2020-06,0,0
Austria,AUT,Europe,8901064,cases,0,2020-07,0,0
Austria,AUT,Europe,8901064,cases,0,2020-08,0,0
Austria,AUT,Europe,8901064,cases,14,2020-09,0.157284567,14
Austria,AUT,Europe,8901064,cases,88,2020-10,1.145930419,102
Austria,AUT,Europe,8901064,cases,758,2020-11,9.504481711,860
Austria,AUT,Europe,8901064,cases,2771,2020-12,39.64694558,3631
Austria,AUT,Europe,8901064,cases,5182,2020-13,89.34886885,8813
Austria,AUT,Europe,8901064,cases,3170,2020-14,93.83147902,11983
Austria,AUT,Europe,8901064,cases,1954,2020-15,57.56615164,13937
Austria,AUT,Europe,8901064,deaths,0,2020-01,,0
Austria,AUT,Europe,8901064,deaths,0,2020-02,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-03,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-04,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-05,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-06,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-07,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-08,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-09,0,0
Austria,AUT,Europe,8901064,deaths,0,2020-10,0,0
Austria,AUT,Europe,8901064,deaths,1,2020-11,0.11234612,1
Austria,AUT,Europe,8901064,deaths,15,2020-12,1.797537912,16
Austria,AUT,Europe,8901064,deaths,70,2020-13,9.549420159,86
Austria,AUT,Europe,8901064,deaths,118,2020-14,21.12107047,204
Austria,AUT,Europe,8901064,deaths,146,2020-15,29.65937555,350
Belgium,BEL,Europe,11522440,cases,0,2020-01,,0
Belgium,BEL,Europe,11522440,cases,0,2020-02,0,0
Belgium,BEL,Europe,11522440,cases,0,2020-03,0,0
Belgium,BEL,Europe,11522440,cases,0,2020-04,0,0
Belgium,BEL,Europe,11522440,cases,0,2020-05,0,0
Belgium,BEL,Europe,11522440,cases,0,2020-06,0,0
Belgium,BEL,Europe,11522440,cases,0,2020-07,0,0
Belgium,BEL,Europe,11522440,cases,343,2020-08,2.976800053,343
Belgium,BEL,Europe,11522440,cases,-324,2020-09,0.16489563,19
Belgium,BEL,Europe,11522440,cases,388,2020-10,0.555437911,407
Belgium,BEL,Europe,11522440,cases,1348,2020-11,15.06625333,1755
Belgium,BEL,Europe,11522440,cases,3673,2020-12,43.57583984,5428
Belgium,BEL,Europe,11522440,cases,8130,2020-13,102.4349009,13558
Belgium,BEL,Europe,11522440,cases,9694,2020-14,154.6894581,23252
Belgium,BEL,Europe,11522440,cases,11175,2020-15,181.1161525,34427
Belgium,BEL,Europe,11522440,deaths,0,2020-01,,0
Belgium,BEL,Europe,11522440,deaths,0,2020-02,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-03,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-04,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-05,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-06,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-07,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-08,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-09,0,0
Belgium,BEL,Europe,11522440,deaths,0,2020-10,0,0
Belgium,BEL,Europe,11522440,deaths,18,2020-11,1.562169124,18
Belgium,BEL,Europe,11522440,deaths,203,2020-12,19.17996535,221
Belgium,BEL,Europe,11522440,deaths,785,2020-13,85.74572747,1006
Belgium,BEL,Europe,11522440,deaths,1585,2020-14,205.6856013,2591
Belgium,BEL,Europe,11522440,deaths,1980,2020-15,309.3962737,4571
Bosnia And Herzegovina,BIH,Europe,3280815,cases,18,2020-11,,18
Bosnia And Herzegovina,BIH,Europe,3280815,cases,107,2020-12,3.81002891,125
Bosnia And Herzegovina,BIH,Europe,3280815,cases,198,2020-13,9.296470542,323
Bosnia And Herzegovina,BIH,Europe,3280815,cases,340,2020-14,16.39836443,663
Bosnia And Herzegovina,BIH,Europe,3280815,cases,344,2020-15,20.8484782,1007
Bosnia And Herzegovina,BIH,Europe,3280815,deaths,0,2020-11,,0
Bosnia And Herzegovina,BIH,Europe,3280815,deaths,1,2020-12,0.304802313,1
Bosnia And Herzegovina,BIH,Europe,3280815,deaths,5,2020-13,1.828813877,6
Bosnia And Herzegovina,BIH,Europe,3280815,deaths,18,2020-14,7.010453195,24
Bosnia And Herzegovina,BIH,Europe,3280815,deaths,14,2020-15,9.753674011,38
Brazil,BRA,America,212559409,cases,0,2020-01,,0
Brazil,BRA,America,212559409,cases,0,2020-02,0,0
Brazil,BRA,America,212559409,cases,0,2020-03,0,0
Brazil,BRA,America,212559409,cases,0,2020-04,0,0
Brazil,BRA,America,212559409,cases,0,2020-05,0,0
Brazil,BRA,America,212559409,cases,0,2020-06,0,0
Brazil,BRA,America,212559409,cases,0,2020-07,0,0
Brazil,BRA,America,212559409,cases,0,2020-08,0,0
Brazil,BRA,America,212559409,cases,2,2020-09,0.000940913,2
Brazil,BRA,America,212559409,cases,23,2020-10,0.011761418,25
Brazil,BRA,America,212559409,cases,175,2020-11,0.093150428,200
Brazil,BRA,America,212559409,cases,1346,2020-12,0.715564654,1546
Brazil,BRA,America,212559409,cases,2710,2020-13,1.908172411,4256
Brazil,BRA,America,212559409,cases,6874,2020-14,4.508857098,11130
Brazil,BRA,America,212559409,cases,11039,2020-15,8.427291026,22169
Brazil,BRA,America,212559409,deaths,0,2020-01,,0
Brazil,BRA,America,212559409,deaths,0,2020-02,0,0
Brazil,BRA,America,212559409,deaths,0,2020-03,0,0
Brazil,BRA,America,212559409,deaths,0,2020-04,0,0
Brazil,BRA,America,212559409,deaths,0,2020-05,0,0
Brazil,BRA,America,212559409,deaths,0,2020-06,0,0
Brazil,BRA,America,212559409,deaths,0,2020-07,0,0
Brazil,BRA,America,212559409,deaths,0,2020-08,0,0
Brazil,BRA,America,212559409,deaths,0,2020-09,0,0
Brazil,BRA,America,212559409,deaths,0,2020-10,0,0
Brazil,BRA,America,212559409,deaths,0,2020-11,0,0
Brazil,BRA,America,212559409,deaths,25,2020-12,0.117614177,25
Brazil,BRA,America,212559409,deaths,111,2020-13,0.639821124,136
Brazil,BRA,America,212559409,deaths,350,2020-14,2.168805428,486
Brazil,BRA,America,212559409,deaths,737,2020-15,5.113864426,1223
Canada,CAN,America,37742157,cases,0,2020-01,,0
Canada,CAN,America,37742157,cases,0,2020-02,0,0
Canada,CAN,America,37742157,cases,0,2020-03,0,0
Canada,CAN,America,37742157,cases,1,2020-04,0.002649557,1
Canada,CAN,America,37742157,cases,3,2020-05,0.010598228,4
Canada,CAN,America,37742157,cases,3,2020-06,0.015897343,7
Canada,CAN,America,37742157,cases,1,2020-07,0.010598228,8
Canada,CAN,America,37742157,cases,1,2020-08,0.005299114,9
Canada,CAN,America,37742157,cases,15,2020-09,0.042392914,24
Canada,CAN,America,37742157,cases,38,2020-10,0.140426526,62
Canada,CAN,America,37742157,cases,242,2020-11,0.741875988,304
Canada,CAN,America,37742157,cases,1126,2020-12,3.624594111,1430
Canada,CAN,America,37742157,cases,4825,2020-13,15.76751429,6255
Canada,CAN,America,37742157,cases,9241,2020-14,37.26867015,15496
Canada,CAN,America,37742157,cases,8869,2020-15,47.98347906,24365
Canada,CAN,America,37742157,deaths,0,2020-01,,0
Canada,CAN,America,37742157,deaths,0,2020-02,0,0
Canada,CAN,America,37742157,deaths,0,2020-03,0,0
Canada,CAN,America,37742157,deaths,0,2020-04,0,0
Canada,CAN,America,37742157,deaths,0,2020-05,0,0
Canada,CAN,America,37742157,deaths,0,2020-06,0,0
Canada,CAN,America,37742157,deaths,0,2020-07,0,0
Canada,CAN,America,37742157,deaths,0,2020-08,0,0
Canada,CAN,America,37742157,deaths,0,2020-09,0,0
Canada,CAN,America,37742157,deaths,0,2020-10,0,0
Canada,CAN,America,37742157,deaths,1,2020-11,0.026495571,1
Canada,CAN,America,37742157,deaths,19,2020-12,0.52991142,20
Canada,CAN,America,37742157,deaths,41,2020-13,1.589734259,61
Canada,CAN,America,37742157,deaths,219,2020-14,6.888848457,280
Canada,CAN,America,37742157,deaths,437,2020-15,17.38109457,717
China,CHN,Asia,1439323774,cases,59,2020-01,,59
China,CHN,Asia,1439323774,cases,0,2020-02,0.004099147,59
China,CHN,Asia,1439323774,cases,176,2020-03,0.012227964,235
China,CHN,Asia,1439323774,cases,2540,2020-04,0.188699725,2775
China,CHN,Asia,1439323774,cases,14436,2020-05,1.179442757,17211
China,CHN,Asia,1439323774,cases,22995,2020-06,2.600596244,40206
China,CHN,Asia,1439323774,cases,30412,2020-07,3.710561929,70618
China,CHN,Asia,1439323774,cases,6616,2020-08,2.572596984,77234
China,CHN,Asia,1439323774,cases,2900,2020-09,0.661143807,80134
China,CHN,Asia,1439323774,cases,725,2020-10,0.251854382,80859
China,CHN,Asia,1439323774,cases,161,2020-11,0.061556685,81020
China,CHN,Asia,1439323774,cases,464,2020-12,0.043423169,81484
China,CHN,Asia,1439323774,cases,673,2020-13,0.07899543,82157
China,CHN,Asia,1439323774,cases,485,2020-14,0.080454448,82642
China,CHN,Asia,1439323774,cases,567,2020-15,0.073089879,83209
China,CHN,Asia,1439323774,deaths,0,2020-01,,0
China,CHN,Asia,1439323774,deaths,1,2020-02,0.000694771,1
China,CHN,Asia,1439323774,deaths,2,2020-03,0.002084312,3
China,CHN,Asia,1439323774,deaths,78,2020-04,0.055581657,81
China,CHN,Asia,1439323774,deaths,280,2020-05,0.248727914,361
China,CHN,Asia,1439323774,deaths,548,2020-06,0.575270148,909
China,CHN,Asia,1439323774,deaths,862,2020-07,0.979626701,1771
China,CHN,Asia,1439323774,deaths,824,2020-08,1.171383417,2595
China,CHN,Asia,1439323774,deaths,319,2020-09,0.794122921,2914
China,CHN,Asia,1439323774,deaths,208,2020-10,0.366144164,3122
China,CHN,Asia,1439323774,deaths,94,2020-11,0.209820754,3216
China,CHN,Asia,1439323774,deaths,58,2020-12,0.105605148,3274
China,CHN,Asia,1439323774,deaths,32,2020-13,0.062529364,3306
China,CHN,Asia,1439323774,deaths,29,2020-14,0.042381013,3335
China,CHN,Asia,1439323774,deaths,10,2020-15,0.027096058,3345
Croatia,HRV,Europe,4058165,cases,0,2020-01,,0
Croatia,HRV,Europe,4058165,cases,0,2020-02,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-03,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-04,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-05,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-06,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-07,0,0
Croatia,HRV,Europe,4058165,cases,0,2020-08,0,0
Croatia,HRV,Europe,4058165,cases,7,2020-09,0.172491754,7
Croatia,HRV,Europe,4058165,cases,5,2020-10,0.29570015,12
Croatia,HRV,Europe,4058165,cases,36,2020-11,1.010308846,48
Croatia,HRV,Europe,4058165,cases,187,2020-12,5.495094458,235
Croatia,HRV,Europe,4058165,cases,478,2020-13,16.38671666,713
Croatia,HRV,Europe,4058165,cases,469,2020-14,23.33567019,1182
Croatia,HRV,Europe,4058165,cases,418,2020-15,21.85716943,1600
Croatia,HRV,Europe,4058165,deaths,0,2020-01,,0
Croatia,HRV,Europe,4058165,deaths,0,2020-02,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-03,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-04,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-05,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-06,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-07,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-08,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-09,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-10,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-11,0,0
Croatia,HRV,Europe,4058165,deaths,0,2020-12,0,0
Croatia,HRV,Europe,4058165,deaths,6,2020-13,1.478500751,6
Croatia,HRV,Europe,4058165,deaths,9,2020-14,3.696251877,15
Croatia,HRV,Europe,4058165,deaths,8,2020-15,4.189085461,23
Czechia,CZE,Europe,10693939,cases,0,2020-01,,0
Czechia,CZE,Europe,10693939,cases,0,2020-02,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-03,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-04,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-05,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-06,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-07,0,0
Czechia,CZE,Europe,10693939,cases,0,2020-08,0,0
Czechia,CZE,Europe,10693939,cases,3,2020-09,0.028053274,3
Czechia,CZE,Europe,10693939,cases,29,2020-10,0.299234922,32
Czechia,CZE,Europe,10693939,cases,266,2020-11,2.758571935,298
Czechia,CZE,Europe,10693939,cases,867,2020-12,10.59478645,1165
Czechia,CZE,Europe,10693939,cases,1664,2020-13,23.66761209,2829
Czechia,CZE,Europe,10693939,cases,1758,2020-14,31.99943445,4587
Czechia,CZE,Europe,10693939,cases,1404,2020-15,29.56815071,5991
Czechia,CZE,Europe,10693939,deaths,0,2020-01,,0
Czechia,CZE,Europe,10693939,deaths,0,2020-02,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-03,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-04,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-05,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-06,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-07,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-08,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-09,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-10,0,0
Czechia,CZE,Europe,10693939,deaths,0,2020-11,0,0
Czechia,CZE,Europe,10693939,deaths,1,2020-12,0.093510913,1
Czechia,CZE,Europe,10693939,deaths,15,2020-13,1.496174609,16
Czechia,CZE,Europe,10693939,deaths,51,2020-14,6.171720261,67
Czechia,CZE,Europe,10693939,deaths,71,2020-15,11.40833139,138
Egypt,EGY,Africa,102334403,cases,0,2020-01,,0
Egypt,EGY,Africa,102334403,cases,0,2020-02,0,0
Egypt,EGY,Africa,102334403,cases,0,2020-03,0,0
Egypt,EGY,Africa,102334403,cases,0,2020-04,0,0
Egypt,EGY,Africa,102334403,cases,0,2020-05,0,0
Egypt,EGY,Africa,102334403,cases,0,2020-06,0,0
Egypt,EGY,Africa,102334403,cases,1,2020-07,0.000977188,1
Egypt,EGY,Africa,102334403,cases,0,2020-08,0.000977188,1
Egypt,EGY,Africa,102334403,cases,1,2020-09,0.000977188,2
Egypt,EGY,Africa,102334403,cases,47,2020-10,0.046905047,49
Egypt,EGY,Africa,102334403,cases,61,2020-11,0.105536356,110
Egypt,EGY,Africa,102334403,cases,184,2020-12,0.239411178,294
Egypt,EGY,Africa,102334403,cases,282,2020-13,0.455369833,576
Egypt,EGY,Africa,102334403,cases,494,2020-14,0.758298263,1070
Egypt,EGY,Africa,102334403,cases,995,2020-15,1.455033651,2065
Egypt,EGY,Africa,102334403,deaths,0,2020-01,,0
Egypt,EGY,Africa,102334403,deaths,0,2020-02,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-03,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-04,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-05,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-06,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-07,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-08,0,0
Egypt,EGY,Africa,102334403,deaths,0,2020-09,0,0
Egypt,EGY,Africa,102334403,deaths,1,2020-10,0.009771885,1
Egypt,EGY,Africa,102334403,deaths,1,2020-11,0.01954377,2
Egypt,EGY,Africa,102334403,deaths,8,2020-12,0.087946963,10
Egypt,EGY,Africa,102334403,deaths,26,2020-13,0.332244084,36
Egypt,EGY,Africa,102334403,deaths,35,2020-14,0.596084974,71
Egypt,EGY,Africa,102334403,deaths,88,2020-15,1.201941834,159
Finland,FIN,Europe,5525292,cases,0,2020-01,,0
Finland,FIN,Europe,5525292,cases,0,2020-02,0,0
Finland,FIN,Europe,5525292,cases,0,2020-03,0,0
Finland,FIN,Europe,5525292,cases,0,2020-04,0,0
Finland,FIN,Europe,5525292,cases,1,2020-05,0.018098591,1
Finland,FIN,Europe,5525292,cases,0,2020-06,0.018098591,1
Finland,FIN,Europe,5525292,cases,0,2020-07,0,1
Finland,FIN,Europe,5525292,cases,0,2020-08,0,1
Finland,FIN,Europe,5525292,cases,5,2020-09,0.090492955,6
Finland,FIN,Europe,5525292,cases,24,2020-10,0.524859139,30
Finland,FIN,Europe,5525292,cases,237,2020-11,4.723732248,267
Finland,FIN,Europe,5525292,cases,359,2020-12,10.78676023,626
Finland,FIN,Europe,5525292,cases,592,2020-13,17.21176003,1218
Finland,FIN,Europe,5525292,cases,709,2020-14,23.54626688,1927
Finland,FIN,Europe,5525292,cases,1047,2020-15,31.78112578,2974
Finland,FIN,Europe,5525292,deaths,0,2020-01,,0
Finland,FIN,Europe,5525292,deaths,0,2020-02,0,0
Finland,FIN,Europe,5525292,deaths,0,2020-03,0,0
Finland,FIN,Europe,5525292,deaths,0,2020-04,0,0
Finland,FIN,Europe,5525292,deaths,0,2020-05,0,0
